id,split,label,label_name,text
129,train,1,misc.forsale,"features include:

Detachable Face, 30x4 watt amplifier, Infra-red Remote, 8 times oversampling
1 bit DAC, supertuner IV (18fm and 6am presets), best station memory
CD Changer Controller, loud switch, clock

all original packaging, asking $450.00 (or best offer)

This CD reciever is a very nice radio, great condition, the remote comes in very
handy (you wouldn't think it would), TOP of the line CD Reciever

Interested!  send email to Brion Sohn at (easu351@orion.oac.uci.edu)
             any resonable offers will be considered"
130,train,3,sci.med,"
It is illegal to perform acupuncture with unsterilized needles. No licensed
practitioner would dare do this. Also there is not a single documented case
of transmission of AIDS via acupuncture needles. I wouldn't worry about it."
132,train,3,sci.med,"Subject: options before back surgery for protruding disc at L4-L5
From: Alex Miller, amiller@almaden.ibm.com
Date: 13 Apr 93 18:30:42 GMT
rest

You don't say whether or not you have any symptoms other than pain.
If you have numbness, weakness or bladder problems, for example,
these would suggest a need for surgery. If pain is your only symptom
you might do well to find a reputable, multi-disciplinary pain
clinic in your area. Chronic low back pain generally doesn't do well
with surgery, acute on chronic pain (as only symptom) doesn't fare
much better.
e correlation between MRI findings and symptoms is controversial."
134,train,4,sci.space,"Any comments on the absorbtion of the Office of Exploration into the
Office of Space Sciences and the reassignment of Griffin to the ""Chief
Engineer"" position?  Is this just a meaningless administrative
shuffle, or does this bode ill for SEI?

In my opinion, this seems like a Bad Thing, at least on the surface.
Griffin seemed to be someone who was actually interested in getting
things done, and who was willing to look an innovative approaches to
getting things done faster, better, and cheaper.  It's unclear to me
whether he will be able to do this at his new position.

Does anyone know what his new duties will be?
--
_______________________________________________________________________________"
135,train,1,misc.forsale,"For Sale:

      Tektronix 4208 Color Terminal
      Tektronix 4510A Rasterizer
      Tektronix 4692 InkJet Printer

      Tektronix 4692 Printer Extras (all Tektronix products):

        Paper (> 3 boxes)
        Transparencies (> 2 boxes)
        Maintenance Cartridges (2 cart)
        Magenta Ink Cartridge (1 cart)

  We would like to sell as a single lot, and preference
  will be given to offers for the entire list.  All offers
  accepted, best offer gets the equipment.

  -- Bob"
136,train,1,misc.forsale,"I just love these posts from the ex-Soviet Union.  Among the cars, dinette
sets, video cameras, etc. every now and then an ad pops up for bee venom,
RED OXIDE OF MERCURY, cobalt (100 tons minimum order), etc.  Don't they
have garage sales in Russia?   :-)
"
137,train,4,sci.space,"FOR IMMEDIATE RELEASE           Contact:  OASIS (310) 364-2290

   15 April 1993                                Los Angeles, CA

     LOCAL NATIONAL SPACE SOCIETY CHAPTERS SPONSOR TALK BY L.A.
  ADVOCATE OF LUNAR POWER SYSTEM AS ENERGY SOURCE FOR THE WORLD

   On April 21, the OASIS and Ventura County chapters of the National 
Space Society will sponsor a talk by Lunar Power System (LPS) co-
inventor and vice-president of the LPS Coalition, Dr. Robert D.
Waldron.  It will be held at 7:30 p.m. at the Rockwell Science
Center in Thousand Oaks, CA.

   Dr. Waldron is currently a Technical Specialist in Space
Materials Processing with the Space Systems Division of Rockwell
International in Downey, California.  He is a recognized world
authority on lunar materials refinement.  He has written or
coauthored more than 15 articles or reports on nonterrestrial
materials processing or utilization.  Along with Dr. David
Criswell, Waldron invented the lunar/solar power system concept.

   Momentum is building for a coalition of entrepreneurs, legal
experts, and Soviet and U.S. scientists and engineers to build
the Lunar Power System, a pollution-free, energy source with a
potential to power the globe.

   For the past three years members of the coalition, nearly half
from California, have rejuvenated the commercial and scientific
concept of a solar power system based on the Moon.

   The LPS concept entails collecting solar energy on the lunar
surface and beaming the power to Earth as microwaves transmitted
through orbiting antennae.  A mature LPS offers an enormous
source of clean, sustainable power to meet the Earth's ever
increasing demand using proven, basic technology.

   OASIS (Organization for the Advancement of Space
Industrialization) is the Greater Los Angeles chapter of the
National Space Society, which is an international non-profit
organization that promotes development of the space frontier.
The Ventura County chapter is based in Oxnard, CA.

       WHERE:  Rockwell Science Center Auditorium, 1049 Camino
               Dos Rios, Thousand Oaks, CA."
138,train,0,comp.graphics,"Hi!

I need a Windows 3.1 driver for the Matrox PG-1281 CV
SVGA card. 
At the moment Windows runs only in the 640x480 mode.
If you have a driver for this card, please send it 
with the OEMSETUP.INF to 

bockamp@Informatik.TU-Muenchen.DE

Thanks!
"
139,train,2,rec.autos,"

just to satiate my curiosity, why would this make you the stupid one?  It seems
to me, everybody SHOULD be aware enough of what is going on.  You do not need
to calculate the future position.  You need to look at your mirrors a little
more.  If you glance around, you will be able to tell how much faster than you
the car is going.  Maybe not precisely, but well enough to know if you should
let him around before you try to pass.  I know what you are talking about,
about the other driver being startled, because i myself have been startled
by drivers cruising by at around 90-100mph when i'm doin 55-65.  The problem,
though, as i saw it, was not their fault for barreling around me, but my fault
for not paying the attention to my task-at-hand that i should have been.
Oddly enough, since the 2nd time(happened 2x in around 4 mo. when i'd had my
liscence for around 6 mo), i haven't been startled..and i've been passed by
cars doing roughly twice the speed of my car.  Another odd occurance is the
fact that this only seems to happen on LONG trips...and if i drive along with
them, it doesn't happen at all :-) even on the long trips! :-)  (adrenaline
will do that to you...i've had bad cop experiences with speeding, so anything
over the limit is adrenalizing for me...scared i'll get caught :-)  Maybe
they should raise the limit, so we can pay better attention.....

just curious, and my .otwo"
140,train,0,comp.graphics,"Hello,
    I've recently had Povray draw about 10 sample files. The problem is that
I accidently erased the command in my povray.def that made the image a targas
file. So now the files are the dump format. How do I fix these files with out
having to re-trace them? By fix I mean, turn them into targas. Thanks in
advance.
                                                -Jerry"
141,train,3,sci.med,"From article <1993Apr22.233001.13436@vax.oxford.ac.uk>, by krishnas@vax.oxford.ac.uk:
The areas that are least likely to hurt are where you have a little 
fat.  I inject on my legs and gut, and prefer the gut.  I can stick
it in at a 90 degree angle, and barely feel it.  I'm not fat, just
have a little gut.  My legs however, are muscular, and I have to pinch
to get anything, and then I inject at about a 45 degree angle,and it
still hurts.  The rate of absorbtion differs for subcutaneous and  
muscular injections however--so if it's a daily thing it would be
best not to switch places every day to keep consistencey.  Although
some suggest switch legs or sides of the stomach for each shot, to prevent 
irritation.  When you clean the spot off with an alcohol prep, 
wait for it to dry somewhat, or you may get the alcohol in the
puncture, and of course, that doesn't feel good.  A way to prevent
irratation is to mark the spot that you injected.  A good way to
do this is use a little round bandage and put it over the 
spot.  This helps prevent you from injecting in the same spot,
and spacing the sites out accuartely (about 1 1/2 "" apart.)

This is from experience, so I hope it'll help you.  (I have
diabetes and have to take an injection every morning.)

			Later,
				David"
142,train,3,sci.med,"
The fantasy was that he had found something of fundamental importance to
one of the hot questions of the day ('77).  He really had very little
reason to believe it, other than raw hope.  By fantasy, I certainly don't
mean Velikovskian manias.


I'm not familiar with the history of this experiment, although, arguably,
I should be.


I think that it is enough if his contemporaries found the result surprising.
That's not what I'd quibble about.  What I'd like to know are Toricelli's
reasons for doing his experiment; not the post hoc _constructed_ reasons,
but the thoughts in his head as he considered the problem.  It may be
impossible to know much about Toricelli's thoughts; that's too bad if
it is so.  One of Root-Bernstein's services to science is that he has gone
rooting about in Pasteur's and Fleming's (and other people's) notes, and has
discovered some surprising clues about their motivations.  Pasteur never
publicly admitted his plan to create mirror-image life, but the dreams are
right there in his notebooks (finally public after many years), ready for
anyone to read.  And I and my friends often have the most ridiculous
reasons for pursuing results; one of my best came because I was mad at
a colleague for a poorly-written claim (I disproved the claim).

Of course, Toricelli's case may be an example of a rarety: where the
fantasy not only motivates the experiment, but turns out to be right
in the end.

Mark"
143,train,0,comp.graphics,"Just posting to John Cormack.
I wanted to tell you that there is a ""slight"" difference between 
Speedstar 24 and Speedstar 24X
"
145,train,0,comp.graphics,"Using the VMODE command, all you need to do is type VMODE VESA at the dos
prompt. VMODE is included with the Speedstar 24.  I have used the VESA mode
for autodesk animator pro.
"
147,train,0,comp.graphics,"The Harvard Computer Society is pleased to announce its third lecture of
the spring.  Ivan Sutherland, the father of computer graphics and an
innovator in microprocessing, will be speaking at Harvard University on
Tuesday, April 20, 1993, at 4:00 pm in Aiken Computations building, room
101.  The title of his talk is ""Logical Effort and the Conflict over the
Control of Information.""

Cookies and tea will be served at 3:30 pm in the Aiken Lobby.  Admissions
is free, and all are welcome.

Aiken is located north of the Science Center near the Law School.

For more information, send e-mail to eekim@husc.harvard.edu.

The lecture will be videotaped, and a tape will be made available.

Thanks.
"
149,train,2,rec.autos,"In rec.autos you write:


This McLaren auto-transmission (I still think it's only half auto,
but You may be right) has NOTHING to do with Your GM, Chrysler, Volvo,
or whatever auto transmission. It's a normal manual transmission
gearbox with clutch and all, but there are servo motors, which do
the shifting. 

That means, there is no power loss in the drivetrain (if You take out 
minimal mechanical friction), and the sami-auto transmissions 
(Ferrari, Williams, McLaren(?),...) don't tell You, when to shift,
either. However, these transmissions share an important disadvantage
with Your stock auto-trannie: They are EXPENSIVE.

As long as these servo-shifted gearboxes aren't available on 
'normal' cars I'm gonna stick with my manual. I just can't see an
advantage to make up for two grand I lose in this deal and the
loss in mileage and power (except maybe in real heavy traffic). But
then I drive mostly on the autobahn and country roads anyway.

There's no point in making a religion out of this, I just wanted to
point out a few technical facts and MY OWN opinion, so there's
no need for a flame war.


Have a safe ride"
150,train,2,rec.autos,"
OK...

5) How about a fuel gauge that *really* told you how much fuel was
   left.  Like, ""can I make it to where the gas is $1.14 or should
   I get gouged right here at $1.35?""  Accurate to the tenth of a
   gallon would be great."
151,train,3,sci.med,"
As I understood it, MSG *is* natural.  Isn't it found in 
tomatoes?

Anyway, lots of people are terribly allergic to lots of natural
things; peanuts, onions, tomatoes, milk, etc.  Just because something
is 'natural' doesn't mean it won't cause problems with some folks.

As for how foods taste:  If I'm not allergic to MSG and I like
the taste of it, why shouldn't I use it?  Saying I shouldn't use
it is like saying I shouldn't eat spicy food because my neighbor
has an ulcer.

People have long modified the taste of food by additives, whether
they be chiles, black pepper, salt, cream sauces, etc.  All of these
things cloud the flavor of the food.  Why do we bother with them?
How should food be tasted?  Isn't it better left to the diner?"
153,train,0,comp.graphics,"
Why so up tight?  FOr that matter, TIFF6 is out now, so why not gripe
about its problems?  Also, if its so important to you, volunteer to
help define or critique the spec.

Finally, a little numerology:  42 is 24 backwards, and TIFF is a 24 bit
image format...

Chris"
154,train,3,sci.med,"
As usual, you are missing the whole point, Russell, because you are not
willing to even consider questionning your basic article of faith, which
is that science is merely a matter of methodology and that the highest
purpose of science is to avoid making mistakes.  

This is like saying that the most important aspect of business management
is accurate bookkeeping.  

If science were no more than methodology and not making mistakes, it
would be a poor thing indeed.  What was the methodology of Darwin?  What
was the methodology of Einstein?  What was, for that matter, the
methodology of Jenner and Pasteur?  




First of all, I think you are arguing against a straw man, because I
don't think that anyone here is arguing that quackery, pseudo-science,
homeopathy, chiropracty, and traditional Chinese medicine should be
accepted as science.  I, in particular, think the basic ideas of
homeopathy and chiropracty seem extremely flaky.  

What some of us do believe, however, is that some of these things
(including some of the flaky ideas) are deserving of serious scientific
attention.  

If in fact it were true, as you have stated above, that those who do not
use the currently fashionable methodology can have no idea what is
effective and what is not, then science today would not exist.  For all
of current science is based on the past work of scientists whose
methodology, by current standards, was seriously flawed.  

It is certainly true that as methodology improves, we need to re-examine
those results derived in the past using less perfect methodologies.  It is
also true that the results obtained by people today who still rely on 
those early methodologies needs to be re-examined in a more rigorous 
fashion by those qualified to do so credibly.  

But to say that nobody who fails to do elaborate double-blind studies is
capable of knowing their ass from a hole in the ground and to say that no
ideas that come from outside the scientific establishment could possibly
be worthy of serious investigation ... this truly marks one's attitude as
doctrinaire, cultist.  This attitude is not compatible with a belief in
reason.  

--
In the arguments between behaviorists and cognitivists, psychology seems 
less like a science than a collection of competing religious sects.   "
156,train,1,misc.forsale,"
Just to inform the readers of newsrc Sony has just introduced a new DATman,
the TCD-D7 which is smaller and less expensive than the D3.  Also, the D7
has a coaxial jack which the D3 lacks.  Oh, the D3 has always been
available through mail-order houses for less than $700 dollars new... with
the new model coming out, I suspect the now obsolete D3 will be selling for 
even less. 
  "
157,train,0,comp.graphics,": There is a new version of the RTrace ray-tracing package (8.2.0) at
: asterix.inescn.pt [192.35.246.17] in directory pub/RTrace.
: Check the README file.

cant seem to reach the site from over here:
"
158,train,0,comp.graphics,"
#I use xwd/xpr (from the X11R5 dist.) and various programs of the
#ppm-tools to print hardcopies of colored X windows. My problem is,

I don't like xpr. It gives (at least, the X11R4 version does) louzy
output: the hardcopy looks very grainy to me.
Instead, I use pnmtops. This takes full advantage PostScript, and
lets the printer do the dirty job of dithering a (graylevel)
image to black and white dots.

So: if you have a PostScript printer, try:
	xwdtopnm <xwdfile> |	# convert to PPM
	[ppmtopgm |]		# .. to graylevel for smaller file to print
	pnmtops -noturn |	# .. to PostScript
	lpr			# print

pnmtops Has several neat options, but use them with care:
If you want your image to be 4"" wide, use:
	pnmtops -noturn -scale 100 -width 4
-noturn Prevents the image from being rotated (if it is wider than it
	is high)
-width 4 Specifies the PAPER width (not the image width - see below)
-scale 100 Is used because if the image is small, it may fit within a
	width less than 4"", and will thus be printed smaller than 4"" wide.
	If you first scale it up a lot, it will certainly not fit in 4"", and
	will be scaled down by pnmtops automatically to fit the specified
	paper width. 
	In short: pnmtops will scale an image down to fit the paper size,
	but it will not blow it up automatically.

Hope this helps.
Marcel."
159,train,1,misc.forsale,"This is posted for a friend who doesn't have net access...you can send replies
to me, but I'll be out of my office all next week, so don't expect a response
until at least 4/27!

For sale:  Contax camera system

Includes:  Contax 139 quartz SLR body
	   50mm f1.7 Zeiss (!) Planna Lens
	   135mm f2.8 Yashica Lens
	   Medium-sized hard case

All items are in exceptional condition.  

Asking price:  $175 for all items listed above.  The seller is attempting to
sell the lot as a set, but you can negotiate that with him.

--------------------------------------------------------------------------------
Dick Joltes						joltes@husc.harvard.edu
Hardware & Networking Manager, Computer Services 	joltes@husc.bitnet 
Harvard University Science Center"
160,train,2,rec.autos,"I was following an example of the LH the other day, and noticed the fit
between the tunk lid and the rear bumper.   The gap was quite small on
the left side, but much larger on the right.  Blech!!!"
161,train,0,comp.graphics,": >over where it places its temp files: it just places them in its
: >""current directory"".

: I have to beg to differ on this point, as the batch file I use
: to launch cview cd's to the dir where cview resides and then
: invokes it.  every time I crash cview, the 0-byte temp file
: is found in the root dir of the drive cview is on.

I posted this as well before the cview ""expert"".  Apparently, he thought he
knew better."
162,train,0,comp.graphics,"Excuse the sheer newbieness of this post, but I am looking for a decent
PaintProgram which will save to various file formats (.BMP  .PCX  etc etc)
via ftp, freeware, or shareware.  I would like to check out the available
programs for little $$ before I check out the commercial market.

Thanks in advance for any help or direction you can give me."
163,train,1,misc.forsale,"Hey!!! I've just upgraded my laptop to a Windows-capable one, so I 
don't need my DOS word processor anymore.  It's a great word 
processor.  Easy-to-use, undemanding on the system, and
best of all, it has a WYSIWYG EDITING mode.  This is something
Word Perfect doesn't have!!  And all I'm asking is $65 + shipping.
It even comes with several hundred dollars of free utilities!!!

$65 for a full-featured WYSIWYG word processor!!!  Perfect for
a laptop, or a lower powered machine!"
165,train,4,sci.space,"

Sure.  Why keep using oil?  A hydrogen/electric economy would likely be
cleaner and more efficient in the long run.  The laws of supply and demand
should get the transition underway before we reach a critical stage of
shortage."
166,train,3,sci.med,"
Well, certainly in Archimedes case the description ""while observing the
phenomena in his bath"" seems more accurate than ""while meditating in
his bath"" -- it was, after all, a rather buoyancy intense environment."
167,train,3,sci.med,"A friend of mine has been diagnosed with Psoriatic Arthritis, as a result of
trauma sustained in a car accident several years ago.  The psoriasis is under
control but the arthritis part of the illness is not.

Ansaid (non-steroidal anti-inflammatory) worked pretty well for three years but
isn't helping much now.  My friend is now taking Meclomen (another NSAID) but
this isn't helping control the pain at all.  In the past two months my friend
has also started taking Azulfadine along with the NSAID medicines, but the
effects of the combined drugs aren't supposed to be realized for several months.

As a result of the pain, my friend is having problems sleeping.  Staying in
one position too long is an ordeal.  Another major contributor to pain is that
tendonitis has now developed (left thumb and hand with numbness at the base of
the palm; bottom of feet; shoulders and outer thighs).  The tendonitis is
quite painful yet my friend's doctor has not recommended any form of treatment
to relieve it.

The latest twist is that the doctor has dropped the anti-inflammatories and is
now recommending Prednisone.  The hope is that the Prednisone will relieve some
of the pain from the tendonitis.

My friend is a 41 year old male who feels like he's 80 (his words, not mine).


If anyone is aware of any new treatments for Psoriatic Arthritis, alternative
courses of action, support groups or literature on it, I would be extremely
grateful if you could e-mail to me.  If anyone is interested, I'll post a
summary to this newsgroup."
169,train,1,misc.forsale,"Storage space for sale:
    
    Iomega 44 MB removeable HD for sale w/ 16 cartridges.
    
    Total storage space comes out to be about 750 MB.  6 cartridges still in
    original shrinkwrapping, unused.  Note:  this is NOT compatible with
    SysQuest 45 cartridges.
    
    SCSI interface required... plugs right into the back of Macintoshes,
    but I don't have a controller for the IBM.  All utilities I have for it
    are for the Mac.  If you have a Mac, then this is for you!  I have a
    ton of software on these disks that I don't use anymore, because I sold
    my mac system.  Stuff included:  Most of the PD stuff from info-mac
    site, LOTS of GIF's, and LOTS of sound effects.  (1 entire disk with
    just sounds)
   
    I am asking $900 for all, plus shipping.

    For more information, send me mail (cxs2341@ultb.isc.rit.edu) or call
    (716) 427-0701... ask for Sawran
    
    cheers"
171,train,3,sci.med,"

MSG is mono sodium glutamate, a fairly straight forward compound. If it is
pure, the source should not be a problem. Your comment suggests that 
impurities may be the cause.
My experience of MSG effects (as part of a double blind study) was that the
pure stuff caused me some rather severe effects.


Soya bean, fermented cheeses, mushrooms all contain MSG. 
"
173,train,1,misc.forsale,"Hello,

  I have three software packages for sale:

  1. The Norton pcANYWHERE version 4.5 for dos. This software
     include host and remote software. It can control both
     dos and windows 3.1 (both standard and enhanced modes)
     activities. Registration card is enclosed.

     Price: $40.00

  2. The Norton AntiVirus for windows and dos version 2.1. It
     can update virus information any time. It also support
     networks. Registration card is enclosed.

     Price: $40.00

  3. DeltaGraph Professional for Windows 3.1. This is the BEST
     graphics presentation program I have ever seen. Registration
     card is enclosed. Reg. Price: $495.00

     Price: $150.00

  Thank you for your attention."
174,train,0,comp.graphics,"
Sorry, Bryan, this is not quite correct. Remember the VGALIB package that comes
with Linux/SLS? It will switch to VGA 320x200x256 mode *without* Xwindows.
So at least it is *possible* to write a GIF viewer under Linux. However I don't
think that there exists a similar SVGA package, and viewing GIFs in 320x200 is
not very nice.

Best Regards,

Arno

-- 
--------------------------------------------------------------------------------
Arno Schaefer				ENSIMAG, 2e Annee
Email: schaefer@silene.imag.fr
Tel.: (33) 76 51 79 95			:-)"
175,train,4,sci.space,"From: ""Phil G. Fraering"" <pgf@srl03.cacs.usl.edu>

Right, the Profiting Caste is blessed by God, and may 
 freely blare its presence in the evening twilight ..
"
176,train,0,comp.graphics,"I am interested in any information on stereoscopic imaging on a sun
workstation.  For the most part, I need to know if there is any hardware
available to interface the system and whether the refresh rates are
sufficient to produce quality image representations.  Any information
about the subject would be greatly appreciated."
177,train,0,comp.graphics,"
Tommy Frandsen's VGAlib (which is probably what you're talking about)
will do the standard VGA modes, some tweaked modes and then the Tseng
ET4000 Super VGA modes. I have an ET4000 and I'm viewing GIF's at
640x480/256 (I have a lousy/small monitor) with dpg-view on Linux. I
think I had to change some constants in the dpg-view sources to make it
use the ET4k modes.

VGAlib's sources seem to be designed for easy addition of new Super VGA
support; each mode is an array of register values and there's a program
that dumps an array declaration of this kind describing the current
mode. Haven't tried it though...

(Btw, my version of VGAlib is 1.2.)
"
178,train,4,sci.space,"
Wishful thinking mostly. It's more likely that the Moon will never
be the site of major commercial activity. As far as we know it has no
materials we can't get cheaper right here on Earth or from asteroids
and comets, aside from the semi-mythic He3 that *might* be useful in low
grade fusion reactors. Exploring it would satisfy a curiosity itch, 
and it's position in the gravity well of Earth coupled with it's heat 
sink capacity could offer some military utility for ""high ground"" military
weapons systems, but it holds very minute commercial value. If space 
travel becomes cheap enough, it might become a tourist attraction as 
Mt. Everest and the Antarctic have become, but that's a very minor 
activity in the global scope of things.

Luna has an inconvienent gravity field. It's likely too low to prevent
calcium loss, muscle atrophy, and long term genetic drift. Yet it's
too high to do micro-G manufacturing. Space based colonies and factories
that can be spun to any convienent value of G look much better. Luna
has a modest vacuum and raw solar exposure two weeks a month, but orbital
sites can have better vacuums and continous solar exposure. Luna offers
a source of light element rocks that can serve as raw materials, heatsink,
and shielding. The asteroids and comets offer sources of both light and
heavy elements, and volatile compounds, and many are in less steep gravity
wells so that less delta-v is required to reach them.

We don't use 2/3rds of the Earth now, the seafloors, and we virtually
ignore Antarctica, a whole continent. That's because we don't have to
deal with those conditions in order to make a buck. Luna is a much more
expensive place to visit, or to live and work. I think we'll use the
easier places first. That pushes Lunar development back at least a few
centuries, if not much longer.

Luna's main short term value would be as a place for a farside radio
astronomy observatory, shielded from the noisy Earth. Or as the site
of a laser, particle beam, or linear accelerator weapons system for
defending Earth, or bombarding it as the case may be. The first is
unlikely because of the high cost for such a basic science instrument.
The second is just as unlikely because conventional nukes are good
enough, and the military would really rather see the Earth safe for
conventional warfare again. There's little glory in watching from a
bunker as machines fight each other over continental ranges. Little
ultimate profit either.

Gary"
180,train,0,comp.graphics,"
Why would it have to be much faster (it probably is) ? Assuming an ARM
is about as efficient as a MIPS R3000 for integer calculations, doing
a Compact-Video-like digital video codec is an easy task. For Software
Motion Pictures (which is a lot like Compact Video, though it predates
it), we get 48 frames/sec. at 320x240 on a DECstation 5000/200. That
machine has a 25 Mhz MIPS R3000. 

		Burkhard Neidecker-Lutz"
181,train,3,sci.med,"I am 35 and am recovering from a case of Chicken Pox which I contracted
from my 5 year old daughter.  I have quite a few of these little puppies
all over my bod.  At what point am I no longer infectious?  My physician's
office says when they are all scabbed over.  Is this true?

Is there any medications which can promote healing of the pox?  Speed up
healing?  Please e-mail replies, and thanks in advance.
"
182,train,4,sci.space,"
In the Air Force world at least, the crisis escalates when scale
models of the plane in question (i.e. about to be sacrificed) begin to
arrive in key Senators and Congresspersons' offices.

Of course it is assumed that coffee mugs and other decorative junk has
been tried earlier.

Spiros"
183,train,2,rec.autos,"Hi, I was looking for some helpful advice.
I'm a university student with about $7000 to spend, and I'm looking for a 
used car. Does anyone have any useful advice they could offer to a first-
time buyer? I'm not looking for anything sporty, just something functional 
and reliable (less maintenance costs). Anybody have any ideas on what models 
might suit me?

Thanks"
184,train,3,sci.med,"
Probably within 50 years, it will be possible to disassemble and
re-assemble our bodies at the molecular level.  Not only will flawless
cosmetic surgery be possible, but flawless cosmetic PSYCHOSURGERY.

What will it be like to store all the prices of shelf-priced bar-coded
goods in your head, and catch all the errors they make in the store's
favor at SAFEWAY?  What will it be like to mentally edit and spell-
check your responses to the questions posed by a phone caller selling
VACATION TIME-SHARE OPTIONS?

Indeed, we are today a nation at risk!  The threat is not from bad genes,
but bad memes!  Memes are the basic units of culture, as opposed to genes
which are the units of genetics.

We stand on the brink of new meme-amplification technologies!  Harmful
memes which formerly were restricted in their destructive power will
run rampant over the countryside, laying waste to the real benefits that
future technology has to offer.

For example, Jeremy Rifkin has been busy trying to whip up emotions
against the new genetically engineered tomatoes under development at
CALGENE.  This guy is inventing harmful memes, a virtual memetic Typhoid
Mary."
185,train,4,sci.space,"

I know someone had long talks about Solar Sails early this year and late last
year..Also about Solar Sailing. Not sure who captured it if possible..

I think it was one of the regulars who had most or all the data?

I think I started the latest round or the late last year round.. But the topic
has been around here, off and on for a year or two.."
186,train,2,rec.autos,"                    ^^^^^^^
Huh!  I though Beamers were IBM employees :-)"
187,train,3,sci.med,"
Whether a scientific idea comes while one is staring out the window, or
dreaming, or having a fantasy,  or watching an apple fall (Newton), or
sitting in a bath (Archimedes) ... it is ultimately the result of a lot of
intense scientific thinking done beforehand.  Letting one's mind roam
freely and giving rein to one's intuition can be a useful way of coming
up with new ideas, but only when one has done a lot of rational analysis
of the problem first.  

Scientific intuition is not something one is born with.  It is something
that one learns.  Maybe we don't understand completely how it is learned,
but training in systematic scientific thinking is certainly one of the 
key elements in developing it.  

Informal exploration is also often an important element in finding new
scientific ideas.  One thinks, for instance, of Darwin's naturalistic
studies in the Galapagos islands, which led him to the ideas for the 
theory of evolution.  

This is why I am offended by a definition of science that emphasizes
empirical verification and does not recognize thinking and informal
exploration as important scientific work.  I agree that mere speculation
does not deserve to be called science.  I also think that mere empirical
studies not directed by good scientific thinking are at best a very
poor kind of science.  


I don't think that science should be defined in a way that some of the
activities that lead to really important science --- namely thinking and
informal exploration --- are not recognized as scientific work.  

--
In the arguments between behaviorists and cognitivists, psychology seems 
less like a science than a collection of competing religious sects.   "
188,train,3,sci.med,"
Hi there
I'm suffering from Sarcoidosis at present.  Although it's shown as a
chronic & rare tissue disorder, it is thankfully NOT life threatening.

The very worsed thing that can happen to a non-treated sufferer is
glaucoma.  My specialists are bombarding me with Prednisolone E.C. (a
cortico-steriod) and after four months at 20mg a day, it's totally done
away with my enlarged lymph glands, so somethings happening for the
good!

Cheers Nigel"
189,train,1,misc.forsale,"FOR SALE:

	Northwest Airline Fly-Write ticket for travel within the 48 states 
	and Canada from anywhere in the country.

	2 One Way - $200 (each)
	1 Round Trip - $350

	This ticket has no restrictions, and is fully transferable.  However,
	travel has to be completed buy June 4."
190,train,3,sci.med,"A friend of mine is going in later this week for tests to see if has
emphysema.  His lung capacity has decreased over time.  His father died
of the disease.  He works in woodworking.  I believe he has a very
occasional cigarette, perhaps one cigarette a day or even less.  He tells
me this..I've never seen him light up.  He has some pretty healthy
life style habits, good diet, exercise, meditation, retreats, therapy
etc.  Anyhow..he is very concerned with this check up.  I know really
nothing about the disease.  I believe it interferes with the lining
of the lung being able to exchange oxygen.  "
191,train,2,rec.autos,"--
My boss is interested in a new 300 series Mercedes Benz wagon.
Does anyone have any testimonial evidence and/or strong opinions
on this car (or line)?

Particularly, I would like to hear about power (manual t. only)
reliability, feel, and any unusually good or bad features of the
line.

She currently drives a VW Passat, and is being plagued by its
electrical problems.  The dealer claims there is nothing wrong,
even though the doors have a habit of locking and unlocking them-
selves while you are driving down the road.  The automatic shoulder
restraints also like to move back and forth as you move along.
She does not have the new, larger engine and is quite
dissatisfied with its lack of power.

The MB wagon would have to have more power and no peculiar problems
such as the Passat's electrical system.  She is also considering
a Saab 9000 (add some letters).  Any comparisons between the 9000
line and the Mercedes would be helpful.

Price is not an impediment.

--------------------------------------------------------------------------
Jeremy J. Corry                    | Churchill claimed the traditions  
jcorry@erasure_sl.cc.emory.edu     | of the navy are rum, mutiny, and
                          __       | sodomy.
                          \/                                             
     My opinions are my own, but I probably got them from someone else. "
193,train,0,comp.graphics,"
Hallo POV-Renderers !
I've got a BocaX3 Card. Now I try to get POV displaying True Colors
while rendering. I've tried most of the options and UNIVESA-Driver
but what happens isn't correct.
Can anybody help me ?
"
194,train,1,misc.forsale,"I have a vt200 and vt100 compatible terminal
with 1200 external hyess modem
amber screens 101 keyboard,cable
make an offer
0
"
195,train,1,misc.forsale,"If you'd like to find a home for that beekeeping equipment you'll never use
again, here's a likely victim, uh, customer.

To make a deal, call:

		Laura Forbes (503)275-4483"
196,train,1,misc.forsale,"Whistler Spectrum 2-SE.  X, K, Ka.  Pulse protection.  Good condition. 
Purchased for $130, asking for $80."
